id,text,label
89,wiggah 's are created when they ca n't import the genuine black .,0
90,i then checked miss portugal .,0
91,how can they do well at anything that requires logic when they are required to accept that a and b are equal ?,0
92,i shall contribute to this organization and support the xxv points .,0
93,dont screw your life up because of some stupid little fight by using a weapon .,0
94,the day i chose to have a child i hope there will be many other schools like this across north america .,0
95,i'm young and viciously angry i 'm not going to lie or apologize for my actions i treat non whites like utter crap and i always have and always will they are n't human in my eyes anyone who tries to wipe out my race and culture will be met by hostility by me any race who rape and abuse their and my women will be met by hostility and contempt by me wpww,1
96,i got so sick and tired of all these idiots who think jacob zuma is the problem that i decided to hold up a mirror instead .,0
97,i 've always wanted a log cabin though .,0
98,what is you teaching schedule like ?,0
99,in the next few weeks i 'm planning to buy a rifle in .308 win/7.62nato.,0
100,what educational goals or philosophies influence what curricula you pick ?,0
101,youtube - black savages bake puppy alive !!,0
102,"not just that , but many people who adopt kids are capable of making their own pure white children .",0
103,i've been going through your youtube channel and while i dont have a taste for opera may i say that you have an immaculate ear for music. really enjoyed the hans zimmer piece .,0
104,"race mixing is and has been a huge problem for of kin for many many years , how on earth are you supposed to protect women who think its ok in the first place ?",0
105,just my opinion .,0
106,well done to all the people in ireland.let 's hope this is just the start of people waking up to the dangers of a mulitracial society .,0
107,"however , in per-capita rates , u.s. legal immigration is at about 3 per 1,000 annually , while for canada it 's about 7 .",0
108,i doubt it though .,0
109,"i enjoy outdoor sports , although i never went fishing before .",0
110,cohen is shameless .,0
111,i think this would just be a tighter grip the zog would have on us .,1
112,i would allow them to fall away out of my life and i would never look back .,0
113,that was over 30 years ago .,0
114,"it's probably a combination of the sexual tastes of homosexuals ( toward the adolescent ) in the agency , and the racial agenda of liberals in the agency .",1
115,for analogy : you put feces in your soup you put water in your cars gasoline tank you feed your livestock poison you water your plants with salty water giving your kids fas you do n't need to punish these people .,0
116,thanks for the tip // lila,0
117,some of them claim that they would like to go back home one day but after a few years in finland they will no longer have this wish .,0
118,feel free to point out the intelligence in your claim that germans have achieved nothing .,0
119,this is why i need something else then that .,0
120,i'm pretty sure its not legal to pull someone over for out of state plats but living in tn for the past 5 years i see it all the time .,0
121,we will proof read it and send along suggestions .,0
122,rest in peace herr hess .,0
123,it is always about divide and conquer.if you look at the golden dawn pictures they usually have women around there.unity among whites is a must between the sexes .,0
124,aren't u tired of ur propaganda ??,0
125,"if you 're not prepared to make the effort of holding faith in ireland 's future , you should leave this board .",0
126,"according to mathieson 2015 , they had around a 30 % incidence of blue eyes ( versus around 25 % for the steppe populations ) and carried the same mutations for light skin that the steppe people did .",0
127,"i use 40mm grenade ammo cans , rubber sealed and air tight and you can find them for about $ 20 a piece .",0
128,everyone keep on spreading dr. dukes videos around the internet and we will soon win the war .,0
129,keep russia free from dark skinned beings !!!! thank you and please forgive me for mistakes .,1
130,5 years later we split up .,0
131,so toronto police are investigating a `` racist '' `` alt-right '' poster found on a telephone poll near a school .,0
132,thankyou all for allowing me to vent as i feel so angry .......,0
133,"what are the best ways to start you own white community , set up your own currency or other methods of trade with other white communities in order to support your white community ?",0
134,"i think i heard that sweden and norway have mtv now , do finland or the baltic states get that garbage yet ?",0
135,i hope they continue .,0
136,any suggestions on what i should get ?,0
137,ive been lucky enough for that never to have happened .,0
138,"we just recently visited a relative in london .. lord god , 2011 london is nothing like the 1950 's london i spent holidays in as a wee kid .",0
139,im on youtube trying to find it right now .,0
140,travel through the usa 5 .,0
141,owners at bars dont even look at just have bartenders place on bar .,0
142,"i didnt say they 'd run but race mixing will eventually take over and america will be majority black or mixed race , whites will be in the minority except for in certain republican nationalist areas",0
143,there is nothing patriotic in acting like a nagger .,0
144,i like both of these genres and will have to put lovecraft on my list of authors/books to read .,0
145,"i never really thought about it before but i guess bicycling is primarily a white activity , kind of like sunbathing , going swimming , playing golf , tennis , attending a social function without a brawl taking place , not smelling like a wild animal in the locker room after a hard workout , and speaking proper english .",1
146,very great pictures everyone !,0
147,"we have to encourage people to boycott all black businesses , start rumours that blacks working in shops have aids which is probably true .",1
148,at this point i will assume the media is lying about everything other than a negro being arrested for his murder .,1
149,there is no good in reasoning a bitch that is hungry for a dick.forget her and let her perish in shame after negroid kicks her after a few tries .,1
150,"like its cousin in astrophysical waters the crab nebula supernova remnant , the jellyfish nebula is known to harbor a neutron star , the remnant of the collapsed stellar core .",0
151,i want to wish all students here and everywhere else the best of luck on your mid-terms .,0
152,hitler was about as jewish as a negro is a chinaman .,0
153,get the hell out of there as soon as possible .,0
154,i have no idea why they always have to fight each other when there are more important things they should do .,0
155,virtually all of those rapes are committed by non-whites .,0
156,the only bad thing is that these sick animals will infect whites .,1
157,i know much about that event because i was in that crowd that day in 2010 .,0
158,lemme know if you are from ohio and maybe we could meet up and chat .,0
159,it 's all about race mixing .,0
160,the `` missing '' and the photo of the young girl is an attention grabber put it up around schools and playgrounds .,0
161,jews have white skin does that make them white ?,0
162,"i think i will post one , i placed my profile on eurodate a few days ago .",0
163,it's best to ignore individuals like that .,0
164,it ai n't right unless it 's white .,1
165,-sending their kids to jewish summer camps .,0
166,is this the one who broke out of six different concentration camps as a child and swam 200 miles upstream in the icy danube river ?,0
167,ill shave my head when i finally get my 5 gcse grades at c or above .,0
168,spread the link everywhere in public and in internet !,0
169,"this is the previous edition of that textbook `` making europe '' amazon.com : making europe : people , politics , and culture since 1300 ( 9780618004829 ) : frank l. kidner , maria bucur , ralph mathisen , sally mckee , theodore r. weeks : books amazon.com : making europe : people , politics , and culture since 1300 ( 9780618004829 ) : frank l. kidner , maria bucur , ralph mathisen , sally mckee , theodore r. weeks : books when you click on the picture to `` look inside '' the negro pops up .",0
170,this way they can come over here dragging their knuckles to fling their feces at us and call us racists .,0
171,then how come the only ones they arrested in connection with those attacks were active fsb agents ?,0
172,what are you using this school year ?,0
173,these are the indians that i know .,0
174,"i could give a course on gun safety so , that they do n't end up like that monkey that shot off his penis .",0
175,we should be able to have guns in the uk most of the criminals have them so why not we need to protect ourselfs as well !,0
176,i am so tired of it .,0
177,guess you must have forgotten engles from lack of use try it is espagnol !,0
178,london is not the place to move to as a white nationalist .,0
179,i do n't want to throw my life away .,0
180,"has been in the wife 's family since it was brand new , original owner used it until the stock split and the checkering was worn down to faint traces on the wood surface .",0
181,"i'm from a place of 20 ' 000 and it 's 97 % white , come white people !",0
182,"those same documents also revealed that there were only 360,000 inmates ever in auschwitz , total , from the time it opened until it closed .",0
183,how can anyone teach or discuss past events leaving out a race people responsible for the majority of strife amongst europeans .,0
184,maybe i 'll watch for an hour or so the few times a year i 'm travelling and stay in a hotel .,0
185,2 ) lethargic [ syn. inactive ],0
186,i 'm 20 and in vancouver .,0
187,? feature ... v = trlwaksmkha# !,0
188,saw that youtube video of those guys shooting 444 marlin and 454 casull in an old 410 shotgun .,0
189,"btw im led to believe that football [ soccer ] was invented in somalia , in about 1066 ad .",0
190,though i can see it happening someday soon by the state of the rest of the uk .,0
191,"so far as i have seen , it has n't .",0
192,i'm not sure if you all have heard of this before or not but the other day my friend told me that he heard soon the government will require us to have an id chip put under our skin on our hand .,0
193,facebook account helps me fo example if im not present in school .,0
194,the only thing that they care about is welfare and mooching of all the rest of us .,1
195,stuff like that needs to be shared on facebook to wake canadians up .,0
196,"if you have children or grandchildren ages 12-17 , please encourage them to learn about their heritage and history this summer by enrolling in the knights party crusaders youth corps through : youth corp",0
197,i never let my kids drink store bought cow 's milk because of the massive amount of stuff they give diary cows to up the milk output .,0
198,can we count you in ?,0
199,i have read it three times and find it very interesting .,0
200,texas marine dies defending his wife in french quarter he was fatally stabbed after a formal marine corps ball marines mourn sergeant stabbed in french quarter | national | chron.com - houston chronicle,0
201,"seriously , go somewhere else and have someone else throw a pity party for you .",0
202,sun releases massive solar flare - nasa video - youtube slideshow from cnn huge solar flares light up for nasa cameras - cnn.com could solar flare on friday the 13th knock out phones and gps devices ? | mail online,0
203,"1. morbidly melancholy , 2. irritable ; bad-tempered ; splenetic .",0
204,my scientist can beat the living life out of your scientist on any day .,0
205,"idiots like you fail to last when surrounded by your pets , the name of your alleged savior will be on your lips as you get `` diversified ''",0
206,they can kiss their n.b.a. careers goodbye .,0
207,people suffer more the closer they are to ground zero .,0
208,good grief !,0
209,i have a .40 sub compact and a .40 xdm .,0
210,and greetings to you as well brother .,0
211,blood and honour is a world wide white organisation .,0
212,the song comfortably numb is from pink floyd .,0
213,i also want to say you have a great website .,0
214,same with basketball and baseball .,0
215,"and yes , they will steal anything from whites because they think whites owe them something , so it 's ok to steal .",1
216,i 've taught her to question everything that they teach her .,0
217,the work involves : selling sporting goods and assisting customers with questions or problems .,0
218,do you have any figures on this ?,0
219,the person who does that will also make history in his or her field .,0
220,i dont know birmingham but generally the best places to go for a haircut are up market and more importantly old fashioned hotels .,0
221,"larger fish eat smaller fish and with each step of ' the big eating small , ' as you go up the chain , any mercury becomes more concentrated , thus the larger the fish , the more chance they will have some mercury in them .",0
222,in a 72 hour scenario you dont need food .,0
223,i hear that and i have heard of using wasp spray .,0
224,"- youtube magyar királyi honvédség - holding out for a hero / egy h wehrmacht , ss and hungarian troops - 1944 , carpathian front ( hq ) , 2.1 .",0
225,this thread makes me thankful that i will be homeschooling my children .,0
226,"many asians will see something once and memorize it the rest of their lives , but when asked ' how ' it works or use it creatively , they draw a blank .",1
227,thanks for the good stuff on here to show my kids .,0
228,wow!!!,0
229,can someone tell me when i can find any mp3 of cebephibe bpata ?,0
230,"factory nickel , with carved pearl grip scales .",0
231,or was that just a media run ...,0
232,"my wife and i both support the idea , so i have been looking for information on the internet and came across this census map from 1990 .",0
233,"migrants living in fear after racist bomb attack on poles - northern ireland , local & national - belfasttelegraph.co.uk they 're threatening to leave , we 're doomed !!!",1
234,lol ( obviously not 90s .. but it would be 50 up here and 30 in florida .,0
235,"[quote=trotis;10497843]isn't south african chocolate made by overseas companies based in sa ? ( british and swiss ) would a `` mars bar '' taste different made in sa compared to one in england ? / quote ] i would have thought so too , but the stuff tastes different .",0
236,i sent out a few more emails the other day and then last night handed out about 25 or so leaflets made up of david duke 's talk on this and the duke lacrosse case that the st. louis volksfront donated me .,0
237,"i honestly believe that folks are s l o w l y getting wise , and fed up with this `` sea hags '' crap .",0
238,"whats the difference between st. patrcks day , and martin luther king day ? ........................... on st. patricks day every body wishes they are irish .",0
239,most white kids i know believe they are superior and they freak out whenever a black guy is fighting a white .,0
240,id say move out west were ever either b.c or alberta all white people in canada need to move out west so we can take the west back .,0
241,this is purely verbal rhetoric ie there is no argument to speak of in the text of this gibberish .,0
242,it is a wonder that no scientist has thought it an amazing resemblance and wanted to do more tests .,0
243,"because illyrian-celt tribes ( dalmatie , japods etc ) lived on present day croatia , then the slavic croats arrived and assimilated those illyrian-celts , and on end we have germanic influx during frankish empire , holy roman empire , austro-hungarian empire and ww1 + ww2 period .",0
244,"i suppose the concept of a male cow and a female cow producing more cows , and the repeating process is too much for them to understand .",1
245,there is a 911 section .,0
246,lol.,0
247,"take a look at the posts in this tread , its shameful that this is what we have become .",0
248,custom carbine ar ( one of mine will do ) 2 .,0
249,nothing in it 's lyrics are .,0
250,about those training : i never realized they had all that equipment .,0
251,yeah they did this crap at my school when i was in kindergarten .,0
252,now there practically giving ireland away .,0
253,law & disorder : ' missing ' toddler found in gym bag jacksonville police looking for a missing toddler found the child alive but stuffed in a gym bag locked in the back of a car .,0
254,savage .300 mag .,0
255,"in another version ( hardcopy , photocopy from a 2009 ) it read power , position , and privilege , and now it reads power , presence , and privilege .",0
256,this is hate !!,0
257,more please .,0
258,you can also try this online education directory to find out a good rated online school .,0
259,i 've seen guys lose to girls and have their high school lives ruined to the point of having to switch schools because of the teasing and tormenting after losing to a girl .,0
260,vox was a romantic .,0
261,these ' niggas ' .,1
262,supporting our men and women in the armed forces .,0
263,"i never did it to look like a skinhead , but it was funny in high school when all the blacks and mexicans stared at me when i would walk by .",0
264,how many feet were lost ?,0
265,you aren' t white :,1
266,perhaps consider asking a friend to put up a/some flyers that show him and say that he is a statuatory rapist who preys on underage white girls !,0
267,being a cop will quickly open your eyes to the `` joys of diversity . '',0
268,reminds me of an old joke .,0
269,the old shotgun held together !,0
270,reinforce you disapproval of their wiggerism with approval whenever they act white .,0
271,well it was only an animal instinct .,0
272,light skin but dark hair ...,0
273,when i started learning about hitler in school and i was possessed with trying to find out if i was aryan .,0
274,well all of us chicago based people should get together then and toast this disgustingly loving soon to be couple with a round of good brew .,0
275,i believe if your looking you 'll never find true love .,0
276,haha !,0
277,"take pics of blacks , junkies and gangsters on the streets and next take pics of the schools .",0
278,listening to matt coper this evening tried to do some digging around on the above story and this is all i could find `` more pc rubbish '',0
279,there is an active community here - you just need to get off the net to find it .,0
280,"white rage , it 's what 's for dinner !!",0
281,we need to eliminate all of those elements from the white race .,1
282,i saw that episode of the sopranos ... and was applauding tony !,0
283,cant seem to find it where abouts on the site is it ? all i can get is the thing on football hooliganism,0
284,"again, every time i will see filthy comment about georgia without providing any facts , i will respond .",0
285,it should come as no surprise that the jews start embracing the degeneracy that they promote ; what goes around comes around .,1
286,i also pulled my son out of public school last year .,0
287,are you asking the africans in south africa why they hate white people so much that they have murdered over 40 thousand of them since the end of white rule ?,1
288,"he 's a petty celebrity , so it 's worth some attention .",0
289,"say i 'm glad your mother had you. or , if it was normal , we would be extinct .",0
290,i'm down in so cal. in the riverside area in a small town called chino hills. im looking for some skins to hang out with male or female we just need to unite. haha,0
291,"justin barrett was on yesterdays lastword on today fm you can listen to the show on the link below , justin comes on in about half an hour into the program .",0
292,the cologne was under the seat .,0
293,yes! hatred of the english is very real and it 's not going to get better any time soon .,0
294,r.i.p elizabeth .,0
295,it is happening .,0
296,bought the p226 today .,0
297,the jews are responsible for massive non-white immigration to europe and north america .,0
298,adrien holboth julia kovacs anita salata dora barkaszi zsofia buki beata frank eszter gulyas eniko halasz ramona kiss marta knoll szandra proksa,0
299,yeah but what you have to remember is that the jews are cunning and would probz slither their way out of it and justify their right to bare arms by use of the pro jew media and without a doubt the old holocaust excuse. our race would not be to blame most of us are brainwashed from a young age by t.v or schools its are job to wake them up comrade and defend them for we are fast becoming a minority in our own countries,1
300,what alternative do you have other than kill the black policeman and every black cop you can until they get you .,1
301,"miami,( i do n't know how don can stand living down there ) hispanic - 279,456 ( 70.0 % ) black alone - 64,993 ( 16.3 % ) white alone - 47,622 ( 11.9 % ) asian alone - 3,649 ( 0.9 % ) two or more races - 2,642 ( 0.7 % ) other race alone - 676 ( 0.2 % ) american indian alone - 361 ( 0.09 % ) native hawaiian and other pacific islander alone - 58 ( 0.01 % ) read more : miami , florida ( fl ) profile : population , maps , real estate , averages , homes , statistics , relocation , travel , jobs , hospitals , schools , crime , moving , houses , news , sex offenders",1
302,as far as i know they are `` frozen '' bacause they are waiting to see how things will turn out with new `` anti-racists '' laws and act then .,0
303,professor kassin 's research focuses on the remarkable phenomenon of false confessions in criminal investigations--which are far more common than one might expect .,0
304,handyman admits to killing at least 8 mass. women bookmark this story for the next time some ignorant apologist for negro crime claims that only white men are serial killers .,0
305,i seen a young latvian girl at prague airport with a very dark arab and their little girl about 2 was very dark .,0
306,"my norwegian uncle has been visiting , and he has shared with us some things about christmas celebrated in norway ...",0
307,have him come to california and see what crap i had to grow up around. i 'll need 1maybe even 2 days tops ...,0
308,"as long as we have sports and television , most white people do not care .",0
309,i feel like i should pull out my passport when i want into walmart with all the * * * * ing pakis and * * * * in there,1
310,ireland is a strange place for ethnics as there is no pakis but there main ethnic problem is chinese and africans did not see much race mixing among men when i was over last time,0
311,"having said that , i like it .",0
312,i would have jumped at the chance to get a gun for my birthday .,0
313,this is definitely the most informal thread i have read about the jewish problem one thing i dont understand is the fact that most jews seem pretty white and the bible says king david had red hair is there a difference in the dna of most jews and europeans or is it mainly a just their condensening holier than thou attitude .,0
314,thanks again buster,0
315,get out the vomit bags !,0
316,i think it 's because whites see asians to be most like us of any other race .,0
317,the times they are a changing .,0
318,this would make me crazy if i saw it in person .,0
319,real shocking ... i was realy upset afterwards,0
320,let 's see it get down to zero !,0
321,i think some of you are a bit wrong on this one since our race is our nation when will you learn ?,0
322,"the first and most absolute priority is maintaining core body temperature , a 100 bucks will do that .",0
323,"when i was about her age i had a a close swedish female friend whose swedish family and friends i also met , all of them looked far better than this contestant .",0
324,i do not understand how any white christians would stick up for israel like these guys in the video below this happened in atlanta this past weekend palestinian state of unrest in atlanta georgia .,0
325,we are not fighting against white immigrants though many british are getting angry at them taking their jobs etc .,0
326,good choice in the xd .,0
327,i do n't even like buying cartons of juice !,0
328,listening to this music brings back memories of all my visits to russia and ukraine .,0
329,london artist shot dead in south africa protecting his family from gunmen in raid during wedding anniversary - crime - news - london evening standard,0
330,"if you want to buy the homes and businesses around you pm ill show you how to purchase these propertys when they become available , even with bad or no credit or money .",0
331,education is the only way to beat this ..,0
332,i say take asian obsessed white men and dump them in some third world asian crap whole and never let them come back .,1
333,"start at 21 : 30 hulu - celebrity close calls : ice-t , cheryl tiegs , ed begley jr. & yancy butler - watch the full episode now .",0
334,we ca n't just keep running to the suburbs .,0
335,i know i will like it so i order it instead of trying something new ...,0
336,? id = 2483106 ap story,0
337,well we must send money so you can arm yourselves .,0
338,you should see what my grandma 's hair looked like 50 years ago ...,0
339,go to the audio archive of david duke 's town hall and you 'll hear the voice of david duke and other prominent pro-white activists .,0
340,"uzodinma iweala is the author of `` beasts of no nation , '' a novel about child soldiers .",0
341,"she is white but looks somewhat below average for a white swedish girl , i think .",0
342,i wonder what they would have to say about the type of country it is turning in to ?,0
343,steve reed reporter three of the suspects charged with the murder of a 12-year old moore county girl were given suspended sentences for other crimes and were free on probation at the time of her slaying .,0
344,true but to be more accurate it is more a fight between those who are ns and know history and those who are n't ns and do n't have a single bit of interest in non-jewish narrative history .,0
345,oh my god .,0
346,"there 's one billboard that has the candidate , two black supporters , and congressman steve cohen .",0
347,npd demonstration in hamburg : 35 attendants .,0
348,"reports that trump will meet with group seeking independence for white south africans | sports , hip hop & piff - the coli",0
349,"no,, they knew exactly what they did .",0
350,i just came across this piece of garbage .,0
351,lets ask them to stop by the federal reserve and grab those books too as long as they 're out and about .,0
352,i still have bottle cages on most of my bikes .,0
353,"nor: immortal , gorgoroth , ancient , emperor , einherjer , thorns swe : naglfar , bathory , setherial , dawn , in aeternum , sacramentum fin : impaled nazarene , argath , demon child never liked darkthrone or burzum ( interesting story there ..",0
354,"most white girls are taught and brainwashed to love black guys , only way is to properly educate them and show them what savages they truly are .",1
355,england has been jew infested for centuries and the bbc is the centre of the marxist propaganda mill .,1
356,sad how low people will go you know ?,0
357,i sort of understand where you are coming from but plenty of whites have sold us down the river so to speak although the jew is always in the background its very complicated will we ever find out the truth. somalians = scumalians !,1
358,"just remember he killed a white cop in one of his bombings , according to abc .",0
359,anyway i look forward to posting my veiws here freely and also look forward to hearing all of yours to .,0
360,put the crack pipe down moron !,0
361,"very good school with alot of whites , very few hispanics and very few blacks but many asians .",0
362,what u look like ?,0
363,fee hours in any direction and there is none of that .,0
364,"aside from the fact that the mayor never offered any evidence to back his claims , your claims have no relation to what was actually said in the article .",0
365,"it 's more fun that way , too .",0
366,the thing that concerns me is that he got a house off the council thats a house that a irish family should have got .,1
367,"that is about as cheap and low as i 've seen it around here , your task is so transparent as to be laughable .",0
368,"thanks for your support commando 88 , pm me and we will talk .",0
369,welcome to the sf .,0
370,i already tell my friends here all about you ...,0
371,it 's all bs anyway .,0
372,"this thread is for answering questions related to ns , that 's all .",0
373,the prime of miss jean brodie trailer - youtube,0
374,while they are in prison the kikes should get the same food the regular prison population gets ...,1
375,well i think that fact that they 're muslims goes to show that arabs must have colonised that land. and intermixed with the existing somalies ..,0
376,i would like to have a look round too planning it for later this year just a look round looks like a beautiful country from the air ( google ),0
377,"is it true in norway , the spoken and written forms of the language are totally different ?",0
378,"join the air force ( something i have in common with aclemfaal , small world ) 4 .",0
379,mexicans are real prone to diabetes and i want to help them get to hell as soon as possible .,1
380,thank you for proving what i said,0
381,they always think they are somehow exempt from the rules,1
382,"lactose tolerance ( again from mathieson 2015 ) did not exist among either the steppe pastoralists or the neolithic farmers , but developed later amongst mixed groups ( their study found the first evidence for lactose tolerance among the bell beaker culture ) .",0
383,i'm really sorry to say that due to the land we use being under water due to severe flooding we 've had to cancel the event .,0
384,it 's obvious the international jew has big plans for ukraine now .,0
385,thanks everyone !,0
386,i went combing youtube today looking for more about jt ready and how they are manning up the border .,0
387,"black-on-white crime blog : blacks commit all crime at university of minnesota , organized blackness shouts ' pattern recognition ' the real crime",0
388,check out my sig. for more ideas .,0
389,also .. you can get a 5.56 rig pretty darn cheap these days .,0
390,i 'm 75 % italian ( alpine ) and 25 % finnish ( nordic ) .,0
391,did anyone realize what i said in my post about my daddy shooting me with my hand on the dial of a mtv station was a joke ???? 88 crissy,0
392,azer syria georgia greece .,0
393,when i was a kid i cut his grass for a few quid ; i found a s * * t load of cans in his shed so i ran off and got p * * * ed : i don t feel so bad about nicking those cans now .,0
394,where is forced busing when you need it ?,0
395,i 'm surprised they 're not holding the gun back to front .,1
396,and most people will laugh and shake their head at you when you tell them that jews are a very dangerous group of people .,1
397,oh dear isnt that terrible well i suppose they will just have to leave then and go somewhere they are more valued,1
398,i appreciate your contributions here. have been a fan for a long time .,0
399,"there 's a social group she can join to post in and not have to post publicly , if she wants .",0
400,anyone white person would if they knew the truth .,0
401,go check out my band in the review section of this oh so bad ass website .,0
402,"please notice as well there are none of those racist intolerant vile white people hanging about causing trouble , they were forced out long ago !",0
403,yup and about the same level as white privilege .,0
404,they will vote in a conservative but when the conservative does anything conservative the marxist left label the conservative as an idiot or a racist .,0
405,"i came here to find out why such a small population living on a small area of the planet , constantly ravaged by war and instability managed to become the opitomy of progress and civilisation and eventually rule the world .",0
406,"only if you can afford it , white good areas in croydon are semi house 350.000 + a 1 bed flat is 200.000 + .",0
407,happy thanksgiving everyone .,0
